date,store_id,product_id,sales,is_anomaly,impressions,discount(%),day_of_week
2024-11-25,9,20,1517.22,0,9398,0,0
2024-02-26,7,16,543.91,0,8994,10,0
2024-08-01,6,15,1600.73,0,9048,10,3
2024-12-07,5,5,1296.78,0,5877,15,5
2024-10-27,6,16,1683.59,0,7536,0,6
2024-09-22,8,10,607.04,0,3207,15,6
2024-09-02,10,3,1862.56,0,3143,5,0
2024-06-25,9,9,1094.69,0,10733,20,1
2024-06-24,8,15,1685.4,0,9537,5,0
2024-11-09,4,12,0.0,1,9722,15,5
2024-11-03,10,17,1135.88,0,13006,5,6
2024-10-17,10,20,700.26,0,16775,20,3
2024-03-18,6,12,586.86,0,10018,20,0
2024-08-26,3,10,1021.24,0,11915,10,0
2024-04-12,10,1,1584.53,0,9703,15,4
2024-11-19,4,12,2468.96,0,10405,10,1
2024-11-03,2,6,2734.63,0,8749,5,6
2024-01-17,4,7,1795.22,0,5178,5,2
2024-12-09,4,9,2709.75,1,8259,10,0
2024-08-20,10,9,916.03,0,5600,5,1
2024-10-20,6,5,1744.71,0,3072,0,6
2024-01-03,1,4,1076.15,0,15820,10,2
2024-06-07,6,8,653.88,0,14073,0,4
2024-08-05,7,10,1516.1,0,8663,20,0
2024-06-10,8,19,1348.54,0,8053,20,0
2024-07-15,1,6,1396.39,0,6973,0,0
2024-07-25,5,17,1897.63,0,6829,10,3
2024-08-28,5,1,460.9,0,6007,15,2
2024-01-14,6,19,732.76,0,3821,20,6
2024-09-12,2,9,1799.42,0,12500,0,3
2024-03-26,2,17,1103.69,0,13664,5,1
2024-09-13,7,11,1214.61,0,7199,20,4
2024-12-12,5,15,713.31,0,16282,5,3
2024-10-16,9,3,819.92,0,10817,0,2
2024-08-30,7,12,890.19,0,6095,20,4
2024-01-22,3,5,1028.48,0,11007,5,0
2024-07-05,5,19,620.9,0,11135,5,4
2024-06-13,9,4,905.74,0,11200,15,3
2024-08-18,9,11,1337.06,0,11103,0,6
2024-02-20,3,2,1314.57,0,8846,0,1
2024-05-23,10,20,790.91,0,12799,5,3
2024-02-04,7,11,1675.73,0,9898,5,6
2024-01-31,4,6,1492.74,0,14583,20,2
2024-06-19,1,7,1308.57,0,11685,0,2
2024-12-05,10,18,2278.54,0,5769,15,3
2024-04-28,10,4,1253.13,0,4970,20,6
2024-05-03,4,4,1770.2,0,8858,5,4
2024-10-13,2,18,1059.51,0,8221,20,6
2024-12-29,5,16,1962.84,0,12974,5,6
2024-04-02,5,13,1173.65,0,11243,0,1
2024-06-15,8,19,1370.6,0,8674,5,5
2024-10-18,2,20,1510.98,0,8088,5,4
2024-08-15,4,4,1614.99,0,9451,0,3
2024-08-17,4,5,2267.8,0,11368,10,5
2024-10-11,9,12,1719.64,0,12782,20,4
2024-09-13,8,7,1323.05,0,10660,5,4
2024-11-22,3,19,2333.72,0,8858,15,4
2024-04-02,4,5,1959.92,0,9689,5,1
2024-12-05,3,9,1346.58,0,12011,20,3
2024-11-27,2,17,1411.34,0,14331,10,2
2024-08-08,4,17,456.77,0,9005,15,3
2024-08-05,3,4,1065.64,0,13051,20,0
2024-10-26,2,10,2323.57,0,13151,10,5
2024-09-21,3,3,934.61,0,12160,20,5
2024-10-25,7,2,1435.34,0,9293,20,4
2024-01-16,9,3,952.18,0,8295,20,1
2024-05-06,4,8,1073.7,0,9204,15,0
2024-02-01,7,12,689.17,0,11842,5,3
2024-04-16,4,13,942.37,0,12485,20,1
2024-11-10,9,15,1954.84,0,9182,15,6
2024-05-13,5,6,2027.69,0,11594,10,0
2024-08-09,7,4,1507.92,0,7564,20,4
2024-02-08,8,2,532.03,0,10393,5,3
2024-02-11,4,9,1351.07,0,13766,0,6
2024-12-13,9,5,1646.41,0,7334,20,4
2024-11-21,3,15,1163.4,0,6794,0,3
2024-11-24,2,20,2580.61,0,13100,0,6
2024-09-23,3,4,1120.24,0,7391,20,0
2024-05-29,8,6,1569.26,0,5649,0,2
2024-11-01,7,3,2074.72,0,13471,0,4
2024-09-10,6,4,1099.14,0,12818,20,1
2024-11-13,6,4,1431.22,0,10627,20,2
2024-08-06,6,4,1163.21,0,11639,5,1
2024-09-16,2,12,655.4,0,7826,15,0
2024-02-03,2,6,2263.64,0,13760,15,5
2024-10-21,7,1,1860.42,0,11350,5,0
2024-05-01,4,10,466.96,0,9233,15,2
2024-12-26,7,14,2522.85,0,15371,20,3
2024-04-08,8,1,498.64,0,9109,15,0
2024-08-18,2,18,1453.35,0,4194,20,6
2024-01-12,6,8,860.78,0,15540,10,4
2024-06-15,5,3,1284.53,0,8428,5,5
2024-09-26,3,13,1923.12,0,10518,0,3
2024-06-09,7,20,1897.07,0,11078,20,6
2024-10-13,10,15,2029.35,0,9550,0,6
2024-06-22,10,14,1094.66,0,7357,15,5
2024-11-07,9,17,749.65,0,8984,20,3
2024-01-14,10,8,774.77,0,11051,5,6
2024-03-07,7,3,1449.28,0,7522,10,3
2024-05-20,7,4,1748.9,0,12962,20,0
2024-08-23,8,12,1491.72,0,8851,15,4
2024-03-16,2,16,2167.36,0,7778,0,5
2024-02-19,10,8,619.3,0,12214,5,0
2024-12-06,2,20,1809.86,0,15581,5,4
2024-11-27,4,18,1845.19,0,11753,0,2
2024-12-10,1,11,790.82,0,9101,15,1
2024-03-14,7,17,674.15,0,9877,10,3
2024-04-01,8,7,1460.06,0,16635,20,0
2024-02-12,3,17,724.12,0,9679,5,0
2024-05-04,9,4,1083.45,0,11571,0,5
2024-09-28,6,10,1734.02,0,8753,15,5
2024-10-13,1,10,2225.94,0,18405,5,6
2024-04-19,10,13,631.46,0,6483,20,4
2024-11-10,1,18,1772.84,0,12306,10,6
2024-08-25,5,7,1334.88,0,8300,5,6
2024-12-08,10,15,2729.0,0,15243,20,6
2024-06-23,7,12,949.18,0,13695,20,6
2024-04-06,6,10,1751.95,0,11174,10,5
2024-10-13,4,14,814.43,0,9652,20,6
2024-07-19,2,16,1796.23,0,13029,20,4
2024-06-10,2,9,1959.92,0,7774,0,0
2024-05-03,7,5,1868.17,0,8834,0,4
2024-04-28,10,14,1227.09,0,7949,5,6
2024-01-25,9,2,1175.05,0,13376,10,3
2024-04-15,2,17,1053.04,0,12673,5,0
2024-12-03,3,17,1039.08,0,7914,0,1
2024-01-24,2,3,1746.72,0,10775,15,2
2024-05-23,4,8,1265.68,0,12790,20,3
2024-09-13,8,20,970.75,0,10492,10,4
2024-05-22,2,3,1884.24,0,6619,10,2
2024-01-06,1,16,1332.78,0,6733,0,5
2024-01-20,1,20,7722.5,1,12047,10,5
2024-04-22,7,6,897.72,0,4976,5,0
2024-11-24,10,2,1109.71,0,8095,0,6
2024-08-17,10,12,2102.83,0,12680,0,5
2024-07-15,9,16,1359.46,0,10580,5,0
2024-02-04,6,9,2041.1,0,9839,15,6
2024-06-05,7,2,1285.0,0,10720,20,2
2024-07-08,6,11,1850.88,0,9847,0,0
2024-06-20,7,19,1646.57,0,5979,0,3
2024-02-01,3,4,923.6,0,2299,15,3
2024-03-06,3,15,805.68,0,12438,0,2
2024-11-02,1,11,0.0,1,14226,5,5
2024-01-17,9,2,1136.62,0,11117,5,2
2024-08-27,2,13,1309.36,0,3659,5,1
2024-06-05,4,20,1774.54,0,11834,15,2
2024-07-29,7,19,1686.2,0,10498,0,0
2024-10-21,9,1,905.98,0,10544,10,0
2024-04-18,5,1,537.03,0,1513,0,3
2024-10-11,1,18,1174.78,0,13473,0,4
2024-07-10,9,5,1430.41,0,8472,20,2
2024-06-23,1,12,1520.14,0,7344,10,6
2024-07-27,3,4,1201.36,0,11585,10,5
2024-01-27,10,16,2099.11,0,10691,20,5
2024-02-06,4,20,1758.66,0,10580,15,1
2024-06-10,5,8,1395.59,0,10365,20,0
2024-11-27,7,1,2265.32,0,10182,15,2
2024-07-08,7,7,1104.77,0,9022,10,0
2024-09-26,7,17,480.26,0,7980,15,3
2024-10-26,8,14,1389.89,0,15282,15,5
2024-07-29,1,1,1252.55,0,10430,0,0
2024-06-24,7,2,1280.8,0,9077,0,0
2024-10-20,9,4,1061.0,0,5270,15,6
2024-09-04,5,16,1160.0,0,7978,5,2
2024-01-15,5,3,1003.31,0,11117,5,0
2024-06-25,2,16,1821.51,0,12190,15,1
2024-02-14,2,2,941.61,0,12127,15,2
2024-10-15,3,10,1154.72,0,7137,10,1
2024-12-05,1,2,1011.97,0,11199,10,3
2024-03-05,1,7,1512.51,0,11753,0,1
2024-06-01,4,8,1590.11,0,9516,10,5
2024-05-15,2,13,1487.23,0,8925,15,2
2024-12-18,2,17,429.36,1,10277,20,2
2024-10-13,6,2,1404.32,0,11078,20,6
2024-09-19,1,13,648.72,0,11864,20,3
2024-07-10,5,7,1255.17,0,13956,10,2
2024-03-16,5,14,1648.39,0,9046,15,5
2024-01-09,4,20,5148.0,1,7485,0,1
2024-11-09,4,19,2362.35,0,13415,0,5
2024-01-14,10,1,1997.42,0,8996,10,6
2024-01-21,10,6,1163.86,0,8737,5,6
2024-04-06,8,6,1904.81,0,7420,5,5
2024-11-14,3,16,1932.38,0,13442,5,3
2024-03-12,6,11,1901.39,0,8179,10,1
2024-02-28,5,18,0.0,1,15935,20,2
2024-02-17,2,2,960.4,0,9365,0,5
2024-01-23,1,8,1694.03,0,12423,20,1
2024-01-07,5,10,1499.76,0,13981,10,6
2024-08-06,1,5,1240.25,0,13464,20,1
2024-12-30,7,12,1007.9,0,9952,15,0
2024-01-06,6,13,1349.3,0,8785,15,5
2024-04-09,4,14,700.25,0,10742,10,1
2024-06-16,1,3,2213.0,0,11822,0,6
2024-11-18,5,10,1682.86,0,11367,15,0
2024-11-27,1,14,2151.9,0,5787,5,2
2024-04-19,5,5,770.19,0,8851,5,4
2024-02-28,2,19,993.86,0,12754,5,2
2024-10-19,7,6,1300.61,0,12497,0,5
2024-06-13,8,2,515.98,0,10773,5,3
2024-01-01,8,1,598.69,0,13423,15,0
2024-11-18,6,18,1701.34,0,9008,10,0
2024-08-16,8,6,1666.07,0,7639,5,4
2024-04-29,6,10,1329.35,0,9566,10,0
2024-08-14,3,12,1390.9,0,4713,0,2
2024-08-02,1,2,847.96,0,12462,20,4
2024-02-05,2,7,1000.67,0,8866,0,0
2024-11-18,5,2,183.67,1,11511,10,0
2024-12-21,8,16,2609.1,0,6827,15,5
2024-04-25,9,18,566.03,0,9249,20,3
2024-08-04,6,17,1046.47,0,13100,10,6
2024-08-26,10,3,2054.14,0,5672,15,0
2024-01-16,7,1,1880.83,0,9409,0,1
2024-08-22,1,5,1405.5,0,6778,10,3
2024-01-09,7,19,1675.32,0,4507,0,1
2024-09-18,1,14,1620.34,0,10263,5,2
2024-03-03,9,17,572.37,0,11749,5,6
2024-01-13,9,16,1628.23,0,12015,5,5
2024-10-22,1,17,838.23,0,9819,10,1
2024-11-22,2,19,1485.61,0,10229,0,4
2024-06-21,4,10,657.94,0,12713,0,4
2024-12-09,2,9,2576.07,0,11076,10,0
2024-03-13,9,6,1114.65,0,10437,20,2
2024-01-13,1,16,1503.34,0,13128,20,5
2024-06-17,1,6,1457.69,0,9842,10,0
2024-05-07,1,13,753.72,0,7093,15,1
2024-10-20,6,7,1735.58,0,9789,0,6
2024-06-19,8,6,1621.81,0,9132,20,2
2024-07-04,1,9,1772.34,0,9365,0,3
2024-02-15,9,9,5077.63,1,9418,15,3
2024-10-25,4,10,594.94,0,17174,20,4
2024-01-07,7,11,1784.18,0,15109,15,6
2024-02-01,5,16,4079.06,1,8924,10,3
2024-04-08,10,16,1585.44,0,8520,20,0
2024-05-07,3,1,763.8,0,7481,5,1
2024-04-30,10,5,723.21,0,9289,10,1
2024-05-27,6,14,1290.76,0,8043,0,0
2024-02-22,10,18,1800.67,0,3987,10,3
2024-02-14,2,3,663.37,1,9623,20,2
2024-10-17,5,11,656.16,0,8847,0,3
2024-05-07,2,8,1005.29,0,13891,5,1
2024-02-14,6,1,1441.38,0,10492,20,2
2024-08-16,9,1,1122.89,0,7873,15,4
2024-10-12,9,20,1244.24,0,6034,20,5
2024-12-07,5,1,813.6,0,13139,15,5
2024-10-13,6,9,1958.1,0,13310,10,6
2024-05-22,3,1,3417.35,1,10794,15,2
2024-03-30,5,6,2386.19,0,15028,20,5
2024-10-20,1,9,1949.35,0,9129,0,6
2024-05-25,9,16,1745.05,0,8699,20,5
2024-02-05,2,19,1218.24,0,11224,20,0
2024-03-02,1,8,1966.67,0,12151,0,5
2024-06-12,5,2,736.31,0,14844,10,2
2024-06-03,6,18,1130.91,0,11201,0,0
2024-03-23,8,16,2093.73,0,12906,10,5
2024-11-25,7,10,1685.15,0,12918,5,0
2024-12-27,2,8,1548.73,0,7785,10,4
2024-02-24,10,11,1776.77,0,11196,10,5
2024-09-17,5,9,1792.42,0,6087,15,1
2024-03-12,10,16,1524.6,0,7869,0,1
2024-10-12,8,6,1821.13,0,4073,15,5
2024-02-29,10,4,1245.05,0,9080,10,3
2024-01-08,8,10,645.91,0,9501,15,0
2024-08-11,1,17,806.45,0,9477,20,6
2024-10-01,1,20,1691.63,0,11541,20,1
2024-02-09,4,15,656.69,0,6861,5,4
2024-03-11,1,3,1904.24,0,9831,10,0
2024-04-02,8,16,1696.98,0,14849,20,1
2024-11-30,6,4,1746.7,0,7549,10,5
2024-04-02,3,17,783.12,0,12961,10,1
2024-10-08,8,5,152.82,1,9765,20,1
2024-03-15,8,15,1293.58,0,6445,0,4
2024-08-07,4,20,1976.71,0,11447,15,2
2024-01-31,9,10,1258.39,0,7850,0,2
2024-12-05,8,1,924.26,0,12382,15,3
2024-03-11,8,11,1790.66,0,8032,5,0
2024-05-14,5,7,1213.38,0,5083,15,1
2024-04-26,3,7,1649.43,0,7727,5,4
2024-02-06,10,6,1070.2,0,8928,0,1
2024-10-17,6,6,1891.48,0,7225,0,3
2024-06-06,7,1,627.88,1,8775,20,3
2024-02-07,9,9,1173.28,0,9409,15,2
2024-07-27,2,18,1439.84,0,15362,20,5
2024-12-11,10,17,998.92,0,6970,15,2
2024-05-15,4,5,1964.75,0,12964,15,2
2024-01-16,10,14,1010.86,0,11708,15,1
2024-04-12,8,16,1677.98,0,7989,5,4
2024-09-12,3,14,1368.97,0,12178,5,3
2024-07-21,3,6,702.38,0,9188,15,6
2024-05-27,7,19,1809.74,0,4820,5,0
2024-02-10,3,3,690.08,0,4979,15,5
2024-05-24,3,19,1861.21,0,11547,0,4
2024-06-06,6,11,1821.0,0,7960,0,3
2024-12-07,2,9,2968.28,0,6624,20,5
2024-08-14,6,10,1439.97,0,8159,15,2
2024-06-14,1,19,0.0,1,11251,0,4
2024-07-22,2,20,1441.83,0,8752,5,0
2024-11-16,2,7,1631.93,0,9498,5,5
2024-08-16,10,7,970.05,0,4986,0,4
2024-03-25,4,2,545.34,0,9734,5,0
2024-09-26,3,10,857.29,0,13176,0,3
2024-05-31,3,5,1243.91,0,11967,15,4
2024-04-06,9,8,468.84,0,14587,5,5
2024-11-09,2,10,2991.27,0,12564,0,5
2024-12-12,2,9,2538.67,0,10251,20,3
2024-09-22,5,6,604.39,1,11550,10,6
2024-03-23,4,18,1675.57,0,9630,15,5
2024-03-30,3,14,1575.3,0,11645,15,5
2024-03-25,10,13,656.01,0,8648,10,0
2024-07-14,2,15,644.67,0,12305,10,6
2024-06-14,9,8,664.14,0,8426,0,4
2024-07-07,6,4,1415.59,0,7575,5,6
2024-04-01,8,10,600.73,0,13820,0,0
2024-12-05,2,2,1041.34,0,3696,20,3
2024-07-01,3,10,949.91,0,6137,15,0
2024-11-02,4,2,1033.78,0,11206,0,5
2024-11-05,5,8,1902.72,0,7602,15,1
2024-08-07,6,11,1888.32,0,7961,5,2
2024-12-16,10,9,984.71,0,5545,10,0
2024-11-10,10,8,988.18,0,8399,20,6
2024-03-31,6,9,2177.77,0,9490,15,6
2024-10-25,7,9,804.11,0,10872,5,4
2024-09-03,9,5,1476.6,0,13214,20,1
2024-02-07,4,12,1805.0,0,13172,20,2
2024-03-27,4,8,1087.36,0,15039,20,2
2024-05-28,1,20,1769.61,0,9021,10,1
2024-07-25,2,15,769.83,0,11916,0,3
2024-09-17,10,19,1302.01,0,9246,10,1
2024-11-23,7,15,2289.79,0,11160,15,5
2024-12-13,2,9,2351.95,0,10193,0,4
2024-12-19,6,3,1240.73,1,13593,10,3
2024-11-02,3,9,1751.84,0,14093,15,5
2024-11-27,10,16,2275.09,0,9171,15,2
2024-03-06,2,18,1156.18,0,7730,5,2
2024-05-04,7,1,1991.23,0,5888,0,5
2024-06-17,10,4,1094.99,0,4488,20,0
2024-02-25,1,11,842.15,0,11961,20,6
2024-03-26,10,4,1079.92,0,13857,0,1
2024-06-06,9,12,1833.88,0,13070,5,3
2024-01-09,10,8,701.41,0,12834,15,1
2024-11-26,5,18,1309.96,0,6075,5,1
2024-10-29,10,17,645.61,0,13711,15,1
2024-08-05,7,6,1189.7,0,9539,10,0
2024-02-28,7,6,943.25,0,13116,0,2
2024-10-30,7,6,276.53,1,9949,5,2
2024-05-28,10,20,1548.94,1,13123,0,1
2024-03-16,9,4,1117.31,0,12306,5,5
2024-07-18,6,18,1260.87,0,11903,5,3
2024-07-22,9,9,1149.79,0,3702,20,0
2024-09-24,8,7,1565.86,0,6153,10,1
2024-01-19,8,10,492.37,0,9905,10,4
2024-05-07,5,4,1664.98,0,9310,15,1
2024-03-31,10,3,2216.72,0,12459,15,6
2024-04-01,4,13,1098.16,0,6559,20,0
2024-02-22,9,16,1429.25,0,5728,10,3
2024-06-22,2,18,1300.24,0,8529,20,5
2024-05-03,9,2,1345.31,0,7367,20,4
2024-06-12,4,1,790.18,0,10589,5,2
2024-03-23,2,2,1123.18,0,12611,0,5
2024-10-23,10,8,700.78,0,7616,20,2
2024-08-06,10,1,1688.79,0,9842,0,1
2024-09-07,3,9,1441.43,0,8737,20,5
2024-12-03,8,9,2092.39,0,10465,10,1
2024-05-22,7,10,1308.44,0,6772,20,2
2024-06-01,8,8,0.0,1,8221,5,5
2024-01-30,10,16,1659.6,0,12432,5,1
2024-06-09,7,3,1934.02,0,6196,10,6
2024-10-27,3,20,1335.43,0,8317,10,6
2024-06-28,8,20,856.35,0,12363,10,4
2024-01-05,9,4,180.88,1,9518,15,4
2024-06-04,4,5,1861.97,0,7324,20,1
2024-04-27,7,4,2056.05,0,11217,10,5
2024-08-14,1,4,1005.12,0,4328,20,2
2024-07-02,2,5,1341.82,0,5907,15,1
2024-07-07,4,5,2374.04,0,12863,0,6
2024-04-13,3,3,794.82,0,13861,15,5
2024-03-11,4,4,1702.3,0,11719,5,0
2024-02-06,8,8,1215.75,0,8293,15,1
2024-10-13,3,12,1893.59,0,10279,10,6
2024-08-11,5,2,909.2,0,8611,0,6
2024-11-11,2,11,1059.26,0,13574,20,0
2024-08-31,10,14,1171.19,0,8510,20,5
2024-07-26,6,9,1655.25,0,8506,10,4
2024-12-25,5,15,811.15,0,9267,15,2
2024-01-31,2,4,786.38,0,5895,0,2
2024-04-13,9,14,731.63,0,10845,5,5
2024-03-23,8,18,1341.75,0,11787,0,5
2024-02-05,9,6,1091.85,0,4419,15,0
2024-10-02,8,2,606.95,0,6712,10,2
2024-06-12,10,1,4891.8,1,6973,0,2
2024-05-11,8,10,794.38,0,9242,10,5
2024-01-14,6,3,2247.59,0,9465,5,6
2024-08-18,1,12,1548.48,0,10954,20,6
2024-04-03,5,12,1554.44,0,12724,15,2
2024-06-20,9,8,635.55,0,7680,5,3
2024-07-18,3,10,988.48,0,5465,0,3
2024-07-13,8,11,2156.21,0,9757,10,5
2024-04-18,5,15,539.21,0,12518,5,3
2024-06-04,6,15,1490.8,0,12019,5,1
2024-04-04,2,9,1992.21,0,10798,5,3
2024-07-30,2,4,921.33,0,11600,0,1
2024-10-31,1,2,705.1,0,4758,20,3
2024-08-13,1,20,2028.66,0,9218,15,1
2024-11-22,9,8,773.79,0,9837,5,4
2024-02-13,6,18,1183.12,0,10352,20,1
2024-05-20,9,12,1798.27,0,9025,15,0
2024-02-09,8,16,1636.33,0,7244,20,4
2024-08-18,6,18,1432.37,0,9020,0,6
2024-11-11,6,4,1482.23,0,8323,20,0
2024-10-15,4,20,1738.04,0,12390,15,1
2024-05-29,1,14,1627.41,0,10019,5,2
2024-10-11,7,7,1045.56,0,11593,20,4
2024-06-30,1,19,1223.62,0,10216,10,6
2024-07-27,6,8,1042.8,0,8670,5,5
2024-10-10,5,8,1643.93,0,14655,5,3
2024-03-03,6,4,1393.6,0,10722,5,6
2024-03-19,1,2,0.0,1,6809,20,1
2024-06-28,7,3,1640.35,0,15384,15,4
2024-05-10,8,8,1200.64,0,5719,20,4
2024-03-24,1,10,2176.32,0,8278,10,6
2024-05-09,3,3,600.41,0,10656,20,3
2024-03-07,5,6,1868.39,0,6132,20,3
2024-11-01,1,17,986.3,0,8335,5,4
2024-03-08,4,14,692.46,0,11942,10,4
2024-11-04,1,13,932.16,0,7169,10,0
2024-01-03,9,6,4207.0,1,8887,10,2
2024-09-15,7,6,1145.61,0,8511,5,6
2024-08-14,4,7,1688.08,0,9542,10,2
2024-03-04,7,15,1489.78,0,6809,10,0
2024-03-23,9,20,1518.8,0,4607,20,5
2024-01-12,1,8,1602.04,0,13037,5,4
2024-02-15,10,20,767.9,0,10847,20,3
2024-11-21,10,3,2563.37,0,14271,20,3
2024-05-21,3,7,1635.26,0,9215,10,1
2024-03-20,8,7,1555.88,0,8806,10,2
2024-11-15,3,19,2486.5,0,5650,0,4
2024-08-26,9,11,1392.43,0,14271,0,0
2024-11-20,5,9,2571.72,0,13346,5,2
2024-02-14,5,3,895.26,0,13328,0,2
2024-04-01,9,17,577.37,0,8817,15,0
2024-09-26,6,2,1057.19,0,8342,0,3
2024-12-15,7,20,2367.75,0,10662,10,6
2024-03-19,4,10,494.07,0,7800,20,1
2024-12-12,6,19,601.57,0,12540,5,3
2024-06-13,5,9,1929.98,0,11349,20,3
2024-12-06,1,9,2124.43,0,8312,15,4
2024-12-03,6,3,2751.17,0,12237,5,1
2024-09-27,10,4,1128.78,0,8783,10,4
2024-04-07,10,17,637.45,0,7617,0,6
2024-01-13,7,18,576.84,0,11964,15,5
2024-02-02,1,7,1600.76,0,6823,10,4
2024-08-20,7,6,1010.78,0,11645,5,1
2024-08-30,2,19,1109.14,0,9093,10,4
2024-09-17,6,9,1495.83,0,17948,20,1
2024-04-19,7,18,613.26,0,14495,10,4
2024-10-28,9,15,1186.08,0,18560,20,0
2024-08-17,2,2,869.88,0,10371,10,5
2024-02-20,5,6,1971.75,0,8910,10,1
2024-08-02,10,15,1807.48,0,10086,20,4
2024-10-16,5,1,293.06,0,8415,15,2
2024-11-01,9,10,1587.25,0,12070,20,4
2024-02-10,6,12,679.81,0,9469,0,5
2024-07-20,2,12,761.85,0,7771,15,5
2024-05-29,9,3,767.59,0,10907,15,2
2024-05-23,4,14,684.95,0,14578,15,3
2024-11-19,7,14,2414.27,0,10150,15,1
2024-03-06,7,11,1230.17,0,4160,0,2
2024-05-30,9,6,1254.03,0,15464,15,3
2024-10-31,9,2,0.0,1,10318,0,3
2024-12-30,10,10,2311.28,0,12815,10,0
2024-04-29,5,13,1150.4,0,11332,10,0
2024-01-08,7,15,1380.28,0,8799,15,0
2024-03-03,6,1,1557.31,0,5237,5,6
2024-02-03,1,14,2227.28,0,7916,5,5
2024-04-13,6,9,2036.11,0,7101,15,5
2024-06-17,1,17,609.25,0,11648,5,0
2024-06-22,4,13,1475.3,0,7949,10,5
2024-04-23,5,17,1913.65,0,14314,10,1
2024-10-21,1,18,1227.8,0,8365,20,0
2024-12-24,3,5,1564.9,0,7854,10,1
2024-04-19,10,4,995.99,0,7895,10,4
2024-09-10,1,6,1720.93,0,11997,15,1
2024-12-01,4,3,1837.86,0,12370,15,6
2024-02-21,7,3,1610.72,0,7461,5,2
2024-04-18,10,2,850.06,0,11023,20,3
2024-09-08,1,7,0.0,1,6828,0,6
2024-12-04,6,20,917.2,0,2713,0,2
2024-04-10,3,17,601.76,0,10535,0,2
2024-12-14,3,12,2571.86,0,11733,5,5
2024-03-01,2,8,1095.25,0,6624,5,4
2024-04-30,10,3,1924.6,0,10852,10,1
2024-02-25,3,14,1593.38,0,13438,0,6
2024-10-12,6,16,1633.21,0,4991,5,5
2024-03-21,8,12,1442.55,0,7974,5,3
2024-01-24,1,17,638.25,0,10938,15,2
2024-08-18,3,20,1374.17,0,11764,5,6
2024-07-22,7,8,1016.28,0,13631,10,0
2024-07-26,8,8,1065.26,0,9415,10,4
2024-04-24,10,13,613.94,0,8836,20,2
2024-11-25,2,9,2392.52,0,9770,10,0
2024-08-22,10,16,1801.19,0,7685,20,3
2024-07-01,8,3,1610.06,0,10225,0,0
2024-07-09,1,2,849.42,0,10934,5,1
2024-04-27,6,4,1496.09,0,9290,15,5
2024-09-05,1,9,1709.48,0,13946,5,3
2024-08-05,3,15,931.41,0,9725,5,0
2024-01-17,7,20,1568.46,0,11763,0,2
2024-11-24,5,4,2351.79,0,13304,10,6
2024-05-09,8,14,1182.18,0,10075,20,3
2024-06-30,3,8,1626.2,0,7477,20,6
2024-03-24,1,14,2029.75,0,7478,5,6
2024-06-23,9,18,769.04,0,12294,10,6
2024-07-15,8,20,914.12,0,14371,10,0
2024-04-20,10,10,2052.53,0,7794,20,5
2024-10-18,7,15,1533.08,0,5380,5,4
2024-03-30,5,2,983.14,0,10511,0,5
2024-10-25,9,10,1279.4,0,7841,10,4
2024-12-17,6,15,1746.11,0,9810,15,1
2024-09-20,2,17,1082.73,0,9171,20,4
2024-09-14,6,16,1705.23,0,10379,20,5
2024-12-06,3,2,0.0,1,12004,0,4
2024-10-13,10,4,1496.35,0,12253,15,6
2024-01-07,4,11,693.06,0,6812,0,6
2024-03-25,3,4,848.04,0,8733,15,0
2024-07-05,6,19,616.45,0,7185,10,4
2024-11-22,1,8,2302.99,0,10855,0,4
2024-10-22,5,2,844.11,0,11671,10,1
2024-06-10,2,17,982.56,0,11771,15,0
2024-04-26,4,11,711.51,0,10106,10,4
2024-02-07,10,11,0.0,1,6395,10,2
2024-09-08,9,14,701.76,0,7613,10,6
2024-01-16,8,6,1589.2,0,11828,0,1
2024-06-27,9,8,591.94,0,5981,20,3
2024-01-07,9,13,911.24,0,6838,15,6
2024-11-08,8,18,1506.93,0,2859,10,4
2024-08-16,7,17,660.19,0,8734,5,4
2024-07-20,1,7,1767.29,0,9355,15,5
2024-07-02,6,15,1333.01,0,14705,10,1
2024-03-13,5,14,0.0,1,16156,10,2
2024-01-25,8,16,1904.55,0,4515,20,3
2024-10-10,4,10,760.31,0,4243,10,3
2024-02-06,7,7,980.84,0,12696,15,1
2024-12-06,9,14,871.69,0,6659,0,4
2024-11-28,3,20,1375.07,0,10708,20,3
2024-01-28,2,15,765.12,0,11757,0,6
2024-05-17,8,5,1162.61,0,9946,15,4
2024-06-16,7,18,750.68,0,11436,5,6
2024-06-14,7,5,1906.97,0,9664,15,4
2024-05-13,8,5,1067.42,0,10955,10,0
2024-05-28,4,10,538.44,0,9932,10,1
2024-04-09,4,4,1583.78,0,11939,5,1
2024-01-09,5,2,679.73,0,9976,20,1
2024-05-18,6,10,1733.79,0,7762,10,5
2024-12-29,6,15,0.0,1,10544,10,6
2024-03-11,9,15,1433.65,0,7685,20,0
2024-10-14,2,3,1953.37,0,15422,20,0
2024-08-10,1,8,2158.3,0,7908,5,5
2024-10-05,7,13,1449.73,0,7968,5,5
2024-07-13,7,6,1231.96,0,11848,0,5
2024-05-07,10,10,1660.81,0,12863,0,1
2024-05-09,7,8,971.75,0,8585,10,3
2024-09-17,4,8,1150.79,0,13757,0,1
2024-01-21,1,7,1766.95,0,11944,5,6
2024-08-20,8,12,1547.87,0,10263,10,1
2024-08-03,1,16,1391.2,0,4559,10,5
2024-01-14,8,12,1668.5,0,10031,0,6
